StoryID,First Ending Sent,First Ending Kmeans Distance Metric,Second Ending Sent,Second Ending KMeans Distance Metric,Correct Answer
72e5dcdb-ae9f-4b0d-9734-059ad36c33b2,"After he left the hospital, Joe went surfing.",1.1989849049275594,Joe was in terrible pain.,1.360119848455096,2
674a896b-c852-4475-92cd-0ec302276b80,He felt like his mouth was on fire.,1.6346475462574677,Neil loved eating bread.,1.6581281093679698,1
7be7b198-e925-4349-8f62-68e6fd50994a,When I got home I went right to bed.,1.5158093519355524,The teacher was happy I slept in detention.,1.4468208035110484,1
c8830537-e768-43a8-b250-81bcf74a7976,Amanda enjoys learning about nature.,1.4966350404709594,Amanda finds nature boring.,1.4446606235794373,1
49ed13f1-0fd9-4cd8-b810-0c1971af59a5,Terry hope to improve.,1.6483626600773533,Terry has given up swimming.,1.7234405396638313,1
127d62ef-d930-4258-8011-42f38662b067,Kaylee and James were married in the fall.,1.4148785173210425,James was sad about the proposal.,1.5881917800698022,1
93e752a9-e351-4148-98f2-3a6f1b89b3c6,She turned down the job when the manager offered it to her.,1.6610148077105569,The next day she got a call and was offered the job.,1.6610343188297665,2
7e38da11-bd11-4368-b640-bcda32262763,"Someday, she told herself, she would get a full-body massage.",1.476444725820033,She felt magnificently relaxed and contented afterwards.,1.5557799881420586,2
2490798c-c929-4518-be1b-60a7bf447f02,Bob was even more happy than before.,1.486224242215871,"Bob was still happy, but less excited.",1.4935394069840011,2
98e50567-1b6d-4763-ab4e-e9b8cb0de91d,We were all very upset.,1.6052310842702113,It was the best meal we ever had.,1.6712962947294534,1
0391b604-7929-45bf-bb70-3fc5cb9fab70,The children threw the money in the street.,1.5951187652744672,The children excitedly bought ice cream cones.,1.6827864762004667,2
eaf2de23-127a-4772-977e-a30f147d38dc,We boarded a flight to the beach.,1.6728003792254789,We decided to keep driving past the airport to the beach.,1.6798123241993639,1
581bd269-50db-4eef-8f73-ff34ac30f3ff,Susan left feeling very angry.,1.5333371639349294,Susan took good care of them.,1.4727530346881985,2
d9c4c9b2-9412-4a85-91eb-28fed5792764,The television show had hooked me in.,1.7251779527873339,I hated the television show.,1.8338370525517362,1
9e84d7be-cf37-48c7-88a4-0b8fa8d60f5c,Howard was happy to have had such a good day.,1.6179286186932698,Howard sat and cried the whole time.,1.5879765438944617,1
2e52f1ec-fada-4834-b9ec-49d24504e07d,Trent charged two pitchers of sangria to his parent's room.,1.7978905780164678,Trent was careless and caused a huge fire.,1.7170226209933879,2
cd681552-f7d4-4df2-b6eb-19f116383b4a,"He told the police, who said they weren't likely to find it.",1.6001622043734651,Things had turned out just as he'd hoped.,1.6219631140556592,1
8b3e5896-e1be-4ada-8e49-616acf0ec9b7,They loved the new look that Tommy chose.,2.0846738488499814,They made Tommy shave his head.,1.6302074624979008,2
6de23ad3-39be-46ae-bc2f-eefa0a636059,Cameron came by and helped Robbie shovel.,1.8478168576844038,Cameron went to the movies and watched Ghostbusters.,1.7350196839820238,1
1ab065d1-8ce6-419e-aed7-0937443df462,Ronald put on his shoes and laced them up.,1.8081082825223538,Ronald went to look for more laces.,1.7563193525826377,2
acf1cc07-ead5-4a22-af08-36aef9bc1242,Sara had a baby boy.,1.6510309119598292,Sara took a nap.,1.869597547841706,1
9eaf8117-275d-421c-a7b1-031caf44006f,My uncle hates the beach.,1.7052936816717355,My uncle enjoys his hobby.,1.8471540583468298,2
75ce5041-1988-4e25-8c53-32f7a0a7a435,I do not have a sister.,1.7205019819039185,We had a great time!,1.8991603066025515,2
38b21dc3-18c1-4203-a8e5-2c1d9fa8a9f8,Alice felt her friends were slightly thoughtless.,1.4652567361531692,Alice felt her friends were very thoughtful.,1.4834579683354194,1
83c5b5ed-ca29-4c90-abea-9df9d8d43cdb,I adopted the puppy for my daughter.,1.614957563181695,I decided to buy her a candy bar instead.,1.7489503005019902,1
2dc6ed26-4720-42e9-a27c-dc71dd1af6f9,Zeke then happily moved to America.,1.4030713198101155,Zeke lived out his life very happy.,1.3633318847350133,2
0318f3a8-92aa-4fa9-8d6e-01b4d87f17ec,The navy got back to her promptly.,1.6106496592956945,And the US army got back to her.,1.6693811907769311,1
6e39e409-bb18-482b-a8f2-54cec56943b4,Gina had a great day.,1.662363041958761,Gina felt very lonely.,1.8023391807830214,2
00ad2c65-acc5-41da-9661-5a63eca26dd6,I vowed to never get on a plane again.,1.65313619583047,I am no longer afraid of planes.,1.4616737518083327,2
9c5a0b3e-2f04-4d67-80b1-93e290e9c475,He threw the box in the closet.,1.5436629737864538,And he opened it as soon as it got there.,1.675272081782552,2
eeba73c7-ebe6-46d0-9dfe-939e794a90b7,Neil felt very happy and satisfied that he'd been able to visit.,1.857051067717211,"Neil spent all his money too quickly, and never saw art again.",1.7704849973753105,1
d7a88126-58e6-4b96-93a1-6ad17df59064,Jessica was very happy.,1.6749748674789349,Jessica was very angry with her dad.,1.5249648659920942,1
3e6e375f-2f96-4bd0-81b5-b7584e4734f7,Sandy threw her bed away.,1.6799430293362798,Sandy sold Jim her old bed.,1.6351101275293585,2
79a52a70-4a06-4cda-9caa-77b3d819e610,I loved all of my professors.,1.3151151384755928,Teaching myself helped me get ahead of other students.,1.6062944938891575,2
54c85959-aa11-443a-a1d9-0d54c02b2a18,He said hello and they began talking.,1.364147372599848,He dived into the cool water.,1.4494803810582044,1
98254f4a-f06f-4f8e-9602-c92cb9298f33,Neil was fascinated by the scale and beauty of the pyramids.,1.7970084440885974,Neil couldn't wait to get back to the hotel so he could watch TV.,1.8352841865887017,1
720c5b5e-1190-4d53-88dd-b4b6a41c06e6,Jen put more bleach in her hair.,1.8238587753606432,Jen's mother fixed Jen's discolored hair.,1.7792511972373701,2
4bf5f0f2-24e3-4244-a80b-624024007a43,Doug looked out the window and saw a blanket of white snow.,1.485835259857136,Doug found no snow and was instantly thrilled.,1.6199686605866943,1
6015f416-2703-4d14-937f-5612841d0445,Joe was late for work.,1.466804142647662,Joe went back to sleep.,1.5115023392918223,1
89eb34ec-56c2-4bf3-9e03-69b0c90a03d3,The police didn't question her.,1.3819814771991166,She hired a defense attorney.,1.532602019585009,2
55baff05-b025-458b-9cfb-9e9c7baa891f,We bought a chihuahua.,1.5865036680498577,We bought the kitten.,1.4736102329618992,2
c176e98c-4d7f-4f96-b838-a43acb72865c,His sister congratulated him.,1.7888900956619107,He was sad for the rest of the day.,1.6548900247194533,1
f0829acc-86fe-44f9-ac9f-4ca6ac2a7718,Finally they decided on an apartment.,1.5409186159558041,They broke up after.,1.6884908719823934,1
1c422263-4631-4d89-8e9f-34963938d3c9,Greta was happy that nobody showed up.,1.6967628314313676,"Greta was very sad, but her parents cheered her up.",1.7421028541866528,2
2a001e11-a576-4043-a060-7b2e28658be7,The festivities went on without a hitch.,2.030963910194981,All the guests were covered in snow.,1.9405820450731317,1
16a1ac09-7e39-401b-8a36-94fddf339b62,Amy did not like Christmas at all.,1.796790222734525,"On Christmas, Amy got exactly what she hoped to get.",1.874143783740085,2
6516aa86-f856-4411-a128-2dbeba8102bd,Anna doesn't like vegetables.,2.0358165814096383,She had a bountiful harvest.,1.9813026030497007,2
19f0abfb-d2b3-444a-a099-60b022deb653,Hannah loved her fingers.,1.5773061149240464,Hannah gave up the piano.,1.3964545801159476,2
ad0ce734-b1cb-4dfb-aa2b-bd97c58da4c2,Keira was so proud of her new boyfriend.,1.6780392955624528,Keira cannot stay with this abusive man.,1.7067019312343206,2
9ddff691-93e2-4af9-a29a-e391be79cef7,The shepherd then went back to his house.,1.3019077923373152,The shepherd then released the sheep.,1.2532455103759657,1
d3c29310-4502-47e9-9a6e-8b1178a0952f,He asked the lady from bingo to go to dinner with him.,1.3912351709021678,He decided to never date again.,1.4066486730025773,1
d582d1e8-c11a-4658-ab45-0755c17dd83d,She loved playing golf.,1.9020038454762394,She couldn't believe how windy it was.,1.4831061074152214,2
419d6f93-426a-458b-8e69-0a67e2e06ced,I didn't win.,1.5920677213118304,I was disappointed when I won.,1.359976524476323,1
ae050b5c-4abe-4cdc-a1e5-401c0146d220,Amy then failed the test because she did not prepare.,1.5194075562289844,Her song helped her and she then did well.,1.5050696177954175,2
143e9c51-729b-4891-888d-72b2a9e76438,I ended up leaving early because I was sick.,1.7367907280814283,I had a great first day of work.,1.7844076216778406,2
52556e86-50fe-4617-9edc-91841103805a,They had a good time together.,1.4123666042657992,But they didn't have any fun.,1.4506678487851874,1
19852081-0594-415f-924f-19b2e606a26e,Kay had to put some of her things in storage.,1.569540337526375,Kay had to go buy more things.,1.5907726322760949,1
58429e2f-3bc1-497a-ab9b-13f0b840d7ea,The girls were thoroughly embarrassed.,1.5624733374981217,The girls had a great time.,1.4729604997382952,1
91a8783a-1db2-4047-afd5-0171b05c0ed6,Vinny kept walking.,1.9283786927336253,Vinny got his picture taken with him.,1.6999457040582662,2
d12c4ece-930d-40d6-85ea-9112993f3e33,My birthday was the best day ever.,1.5592964241351994,A lifeguard jumped in and pulled me out of the deep end.,1.6927674798897334,2
56d8378d-0d44-4cb1-a0cd-26b793c4663b,The Smith's cat meowed at the front door.,1.5605578256217716,"The Smiths all cheered, and rushed to hug their cat.",1.5163279947144646,2
8ff209b5-fb11-4a1c-9862-fec64612d00e,Flora felt forlorn because she never got to see Europe.,1.482993110569029,Flora visited her parents every Summer to tell them her stories.,1.4002243185861971,2
aa19d4d6-195a-41aa-a23c-ecef6cf5b783,Joyce threw the fruit away.,1.5331770684546773,Joyce was happy with the new fragrance.,1.473002117984377,1
fbd2679e-59e5-4f63-9d3b-a1b270f2adf2,Ted felt very dry.,1.6391612929452286,Ted almost drowned but was saved by his friends.,1.523738862551945,2
6feb1097-ec20-4267-8428-5db886f7cdc4,We decided to leave without visiting the exhibit.,1.570830654135934,We were gratified.,1.8519870531930096,2
b121d09f-138e-4729-b40c-4f2929f3537c,They feel foolish for having done so.,1.569489203341957,They save the world.,1.389534831663746,2
60e60562-8f20-4218-b4fd-087e577c97ca,Yvonne was proud of herself.,1.990287035179014,Yvonne felt defeated.,1.9509973139102996,1
70a92fb5-86ef-40d1-8516-715428957cd6,She then drank her hot chocolate.,1.1696528969182043,"When she finished the preparation, she consumed the yummy drink.",1.3114253492831103,2
bbb86163-0aa5-467a-bcfb-a37138d2e5ee,Maureen said girls didn't belong in science professions.,1.8250264567482972,Now Maureen shares her passion for Biology with students.,1.7959584674528686,2
e18c3d41-93e3-46b5-9e8e-3d9900f6b492,Cornelia chopped the  table  up  for  firewood.,1.1638489352071688,Cornelia  uses it as a nightstand in her room.,1.2901426092238406,2
e5699d71-5494-4769-9e41-35e726fb5f53,Jim gave Bo a massage.,1.5753444548369075,Jim won the race in his Corvette.,1.7526276899884468,2
2d3473c4-76a8-48da-9c18-7ed1edae395a,He laughed and asked for a re-match.,1.881866676522773,He was so angry he never spoke to her again.,1.7147935980459263,1
29c6de25-7425-467d-92b8-39bdd5cc51b8,He is an awful chef.,1.7557350584665399,He is a fantastic chef.,1.7336969198250622,2
015ffed1-7ff9-49bc-88c6-30b758dc6edf,The little sister was given a cookie for her behavior.,1.5131180833070097,The little sister got punished with a timeout.,1.6991396008052764,2
8c48b6e4-f783-404b-9e69-e2f590f20172,Eventually I found some trail markers.,1.0260575124187534,I decided to stay lost.,1.3124133410171606,1
c6c6c783-9dd4-4506-a064-9997bc933cd2,Jim sold the ring for 1000 dollars.,1.483576208754872,Jim threw the ring away.,1.6970399874953443,1
f63fc817-d664-4b0c-8445-8089477c0624,They both felt great after eating the pies.,1.6283747841092437,Kyle and Ted got so sick that they both lost.,1.6883447679043875,2
40677245-6688-4b07-b0d3-7df878ae7514,Bob said he felt bloated from drinking too much water.,1.9583322793638178,Bob's friends quickly brought him some water to hydrate him.,1.7756644583364063,2
c284673c-f3fd-418d-8466-cdbef246fd3b,The children all went to bed without any dinner.,1.7125554893302013,Kathy took them to the store again right away.,1.6706040460495486,1
9e448d89-e86b-457f-90b2-9180181e0575,Luckily my friends found me.,1.729976890584179,I nearly died of frostbite.,1.8262307315375796,1
945706a8-1e91-4b26-ac22-e8e2af0dd0ca,Laura was pleased to show people her art.,1.4427549137970908,Laura never painted again.,1.6118028944951448,1
82f0d2f5-90e9-4c93-a97e-d57022758f18,He won his first fight by knockout.,1.6430472664184,His wrestling matches were very exciting.,1.6006210609018192,1
2b64dde2-62d0-47f4-9475-768f27b922fd,We vowed never to return to the Great Wolf Lodge.,1.3717343152685098,We all had a good time.,1.1410497884091628,2
65081d5a-7192-4c94-b007-23bdb97b4f91,The tall gentleman asked Tom for a glass of water.,1.6238409909575529,Tom asked him what the problem was.,1.5617493641565936,2
873653f4-f427-4d41-86cf-758c51dc4693,Allie was able to lose the 10 pounds and have the skin removal.,1.5885896323117417,Allie gained all the weight back she had lost.,1.493727888811105,1
6ec320dd-f58c-464b-a5cc-9027513354ea,Jenny continued to drive straight.,1.656327949069611,Jenny narrowly avoided a car accident.,1.6104246211668487,2
613220fc-79cb-4bf0-8050-a36532ab284d,Elle hated driving.,1.7037429362060514,Elle was very responsible.,1.593678589405991,2
5ff19283-3ccf-4ec5-a47c-552b3af9d275,He told Jay the repair would cost nine thousand dollars.,1.4779493504898558,The mechanic told Jay that was only a minor repair.,1.4411233467746045,2
4bcf69b5-f500-4f3d-b633-ec780499a567,Don laughs at the experience.,1.574011897456407,Don never forgave his friend.,1.5117978079497505,2
649f0213-7242-4d19-b8c7-7cb0bb128e73,The neighbor had my dog.,1.3914945459286137,I gave my dog to the neighbor.,1.3148540456416986,1
7ddedcff-cdf4-49b1-9fda-8e0cb6f9fd45,I don't love him.,1.965465118193458,Eventually we had children.,1.559241455189291,2
002af9dc-dadd-496e-8b5f-c89bebc1fdb1,Cindy went and ran cold water over her hands.,1.482072763781283,Cindy continued holding the soup.,1.5756831680720025,1
1ee745bb-03f5-4db0-afc8-a3903e8bdab5,She works hard on perfecting her routine on the parallel bars.,1.2066024972726566,"From then on, she swims the backstroke constantly.",1.1979282396861137,2
e9f3c27a-6810-4d42-b3e3-e0efe499c33a,I hate bistro style dining.,1.9451427310435467,I had a wonderful time!,2.161976500601876,2
20eba2e4-0a0a-4595-8e17-5d1c9adb3a40,The dog happily ate the salad.,1.913711471079214,Jess decided to make egg salad.,1.9362101964893341,1
df1cff6a-d4c8-4ba4-869c-6539e1684b9d,Robbie and I dressed up for the occasion.,1.7947283694877105,Robbie and I wore shorts to the restaurant.,1.7354094372951727,1
47a3d628-c1a2-445a-84ef-ee38cf7f00ad,Lonnie did not to camp out.,1.4926045660512206,After the initial noises Lonnie settled in for the night.,1.5504961033196056,2
b1efeb4c-1626-4ec9-ad7c-b605ece908ff,Bob made it to work on time.,1.599445730321634,Bob decided to go to the beach.,1.4322555468135594,1
f543cf14-e286-4854-b57b-f7c9cbb5d495,Ava was able to fly without spending any money on her ticket.,1.852790647618815,Ava took the bus across the country for her trip.,1.812780321999757,1
bbb59089-f474-44a8-858b-570d494606c8,Sharon went out and gambled all her pension money.,1.5945106654890473,Sharon is now looking forward to a new chapter in her life.,1.6503305789924663,2
c8875704-74c7-48af-b6d9-2b9cb6b1ea8b,Nita was so happy she finally beat her dad at rummy.,1.7744128863771516,Nita hated playing rummy.,1.7068441854791965,1
94904ce6-27b8-4c88-bb6b-bb1cee23f3f9,Tina has a baby blanket.,1.6718605431041955,Tina took second place in the competition.,1.394262550554053,2
9eb4b140-2c8d-4f71-a01c-61081f97ac49,Neil thought the builder hadn't put in much effort.,1.6343840875362214,Neil was glad he had seen the taj Mahal.,1.4547763699312788,2
21b12d7c-ba68-4e72-8165-5f1792ac9b1a,Mark and Frank apologized profusely.,1.741029668644778,Mark and Frank hit her again.,1.7255770723592536,1
df30abcd-2e74-4880-b166-29f84b2e6b2b,They all hung out at the lake that afternoon.,1.324048398505325,They all hung out without him and he felt excluded.,1.2565820397229035,1
4b4eaf85-7b39-489e-a83e-9da41dd23f22,He shared it with a cute girl he met.,1.9082409620151213,Vince threw the yogurt away.,1.817817818139335,1
d5fd7433-7ba3-499c-b52a-3b9d1f2d8cef,Buck was angry that the woman would say something like that.,1.5305022863523678,Buck was glad that the woman helped him.,1.6587360959151354,2
